Date,Low Rent - Stronger,Low Rent - Same,Low Rent - Weaker,Low Rent - NSA Index,Low Rent - SA Index,Market Rent - Stronger,Market Rent - Same,Market Rent - Weaker,Market Rent - NSA Index,Market Rent - SA Index,For Sale - Stronger,For Sale - Same,For Sale - Weaker,For Sale - NSA Index,For Sale - SA Index,Multifamily Production Index
2017-12-31,1.1249999999996,0.095260009203851,-0.30017152658683,0.036960454897805,0.026859257490748,0.040061633282084,-0.14194915254232,0.36897001303807,-0.046610169491518,-0.058748911783667,0.17129629629601,-0.17654320987657,0.49074074074041,-0.05555555555556,-0.071806169923959,-0.033154295814722
2016-12-31,0.20784313725514,-0.032781862745074,-0.11029411764679,0.059766214178064,0.084289005669316,-0.0071794871796153,-0.042176870748356,0.17333333333313,-0.02415841584159,-0.022057461556631,-0.10724637681137,0.16784630940347,-0.295194508009,0.054794520547954,0.063488647368988,0.04353055164374
2015-12-31,-0.069264069346824,-0.025265643415566,0.20279720277869,-0.042671614024434,-0.03574733963909,-0.039772727296718,-0.078719008271166,0.68039772731261,-0.059070434085686,-0.04569440840685,0.022727272599406,-0.080213903678387,0.21925133678366,-0.040525739228449,-0.022340923888016,-0.034359458734864
2014-12-31,0.40803382676362,-0.034171808289793,-0.20099667772858,0.10284965598873,0.10512612121302,-0.01538461536,0.074481074488889,-0.29670329672,0.027183342989474,0.032728295857631,0.40952380970005,-0.083090379073466,-0.00158730149332,0.05969634220289,0.1056696449147,0.081088334086795
2013-12-31,-0.25675675675675,-0.017103040545919,0.49774774779144,-0.10638579755701,-0.11722271135006,-0.1694078947316,0.071933962259095,0.26250000000126,-0.070251937990118,-0.081606693788404,-0.092664092647277,0.054970224458528,-0.092664092667561,0.0074557315867228,-0.018300867642972,-0.074139210283756
2012-12-31,-0.19130434783593,0.0991689750689,-0.096356275352244,-0.030556974967002,-0.038506220180148,0.034653465329654,-0.00095201826923532,-0.10891089108109,0.019722133514115,0.010569592215806,2.4627659573964,0.19127225358616,-0.48058510637892,0.51007838748432,0.51707535513732,0.10695923458755
2011-12-31,0.50153609835538,-0.052785923749043,-0.25739247310928,0.13421427645478,0.1410600259365,0.74162679428587,-0.13094582186541,-0.40522875816574,0.22558922558171,0.24382538826345,-0.086021505372003,0.317204301075,-0.2221459620247,0.24039938554467,0.23650781461557,0.19886036150672
2010-12-31,1.22352863349,0.66386507082998,-0.64949287643123,0.81825231778757,0.79869976842441,3.0366329968042,0.75274514946582,-0.69042372033713,1.2797964244796,1.307680982252,,0.65333664000661,-0.27058870087657,1.042348584171,1.0487454012281,1.0111872899654
2009-12-31,0.81481662963081,0.058642101337428,-0.092593061941041,0.19612900351909,0.19676531683994,-0.12068986034493,0.35278656110976,-0.12069068522094,0.20326399141055,0.20326399141055,-1.0,2.0846701703654,-0.14085972394268,0.54234146018049,0.54681691660455,0.26113705275217
